,concentration,drug_name,fraction,logfc,pvalue,statistic,timepoint,bonferroni_pvalue,start,end
0,0.01,Alpelisib,cytosolic,-0.0351354263458,0.0259596201466,3196229.0,24,1,0,1
1,0.031623,Alpelisib,cytosolic,-0.0873521752692,3.45797485745e-06,2909018.0,24,1.16E-03,1,2
2,0.1,Alpelisib,cytosolic,0.0116926291387,0.271550982995,2967085.0,24,1,2,3
3,0.31623,Alpelisib,cytosolic,-0.141427490896,5.5661475046e-17,2377379.0,24,1.87E-14,3,4
4,1.0,Alpelisib,cytosolic,-0.149996591256,3.64844309147e-16,2170076.5,24,1.23E-13,4,5
5,3.1623,Alpelisib,cytosolic,-0.32084201528,1.77147814065e-45,1512866.0,24,5.95E-43,5,6
6,10.0,Alpelisib,cytosolic,-0.562203402756,1.19023108679e-148,1074770.5,24,4.00E-146,6,7
7,0.01,Alpelisib,cytosolic,0.119288141746,3.18200307748e-42,33620646.5,48,1.07E-39,7,8
8,0.031623,Alpelisib,cytosolic,0.0554392606606,1.30978274744e-11,33950374.5,48,4.40E-09,8,9
9,0.1,Alpelisib,cytosolic,0.0616714293571,1.69256972436e-11,33073273.5,48,5.69E-09,9,10
10,0.31623,Alpelisib,cytosolic,0.0894148170067,3.28024119767e-22,25460201.0,48,1.10E-19,10,11
11,1.0,Alpelisib,cytosolic,0.38227129477,4.30142535197e-177,14371124.5,48,1.45E-174,11,12
12,3.1623,Alpelisib,cytosolic,0.189733517425,6.53639886367e-40,13068118.5,48,2.20E-37,12,13
13,10.0,Alpelisib,cytosolic,0.244682492912,3.23249861677e-40,7607857.5,48,1.09E-37,13,14
14,0.01,Alpelisib,cytosolic,0.115855256236,1.81991375682e-102,323408445.0,72,6.11E-100,14,15
15,0.031623,Alpelisib,cytosolic,-0.0318666884892,6.98044747696e-08,280554804.0,72,2.35E-05,15,16
16,0.1,Alpelisib,cytosolic,-0.0138658110495,0.0013686391321,257902552.5,72,4.60E-01,16,17
17,0.31623,Alpelisib,cytosolic,-0.0478103652494,1.55379085422e-17,239597663.5,72,5.22E-15,17,18
18,1.0,Alpelisib,cytosolic,0.0313221596845,9.20980622953e-08,219726862.5,72,3.09E-05,18,19
19,3.1623,Alpelisib,cytosolic,0.155967314176,2.77015847581e-109,153893797.0,72,9.31E-107,19,20
20,10.0,Alpelisib,cytosolic,0.191588504721,4.74201492622e-57,50847332.5,72,1.59E-54,20,21
21,0.01,Dasatinib,cytosolic,-0.0425986146535,0.00226164359387,3617069.5,24,7.60E-01,0,1
22,0.031623,Dasatinib,cytosolic,-0.636838902099,3.69385425408e-117,2705309.0,24,1.24E-114,1,2
23,0.1,Dasatinib,cytosolic,0.0453743364305,0.0307541273722,1667053.0,24,1,2,3
24,0.31623,Dasatinib,cytosolic,0.173408336778,1.13365291585e-16,1339329.0,24,3.81E-14,3,4
25,1.0,Dasatinib,cytosolic,0.250943228174,9.24493220202e-11,678003.0,24,3.11E-08,4,5
26,3.1623,Dasatinib,cytosolic,-0.340986114863,1.0038593562e-20,687882.0,24,3.37E-18,5,6
27,10.0,Dasatinib,cytosolic,-0.0330801825014,0.0605577468907,574801.5,24,1,6,7
28,0.01,Dasatinib,cytosolic,0.131933313302,4.34621846159e-42,32488424.5,48,1.46E-39,7,8
