,concentration,drug_name,fraction,logfc,pvalue,statistic,timepoint,bonferroni_pvalue,start,end
0,0.01,Alpelisib,cytosolic,-0.0588158824207,0.045039449306,3211009.5,24,1,0,1
1,0.031623,Alpelisib,cytosolic,0.102625704529,1.90876784502e-07,2875371.0,24,6.41E-05,1,2
2,0.1,Alpelisib,cytosolic,-0.43404533676,1.17833533241e-51,2156837.0,24,3.96E-49,2,3
3,0.31623,Alpelisib,cytosolic,-0.0980577255457,0.00853085062438,2696592.0,24,1,3,4
4,1.0,Alpelisib,cytosolic,-0.103733263484,0.000710928504011,2420086.0,24,2.39E-01,4,5
5,3.1623,Alpelisib,cytosolic,-0.903865465532,1.1720482924e-156,932232.0,24,3.94E-154,5,6
6,10.0,Alpelisib,cytosolic,-1.53910301709,0.0,376810.0,24,0.00E+00,6,7
7,0.01,Alpelisib,cytosolic,-0.421843083149,2.80041584123e-191,27705604.0,48,9.41E-189,7,8
8,0.031623,Alpelisib,cytosolic,0.500518009111,7.74010814984e-205,25410331.0,48,2.60E-202,8,9
9,0.1,Alpelisib,cytosolic,-0.537641564158,5.09906562567e-244,23656315.5,48,1.71E-241,9,10
10,0.31623,Alpelisib,cytosolic,0.416117219173,1.86777416345e-108,21597824.5,48,6.28E-106,10,11
11,1.0,Alpelisib,cytosolic,0.646745804095,2.16634636179e-180,14300102.5,48,7.28E-178,11,12
12,3.1623,Alpelisib,cytosolic,-0.473077955912,1.09579116234e-90,11503941.0,48,3.68E-88,12,13
13,10.0,Alpelisib,cytosolic,-1.24721013449,0.0,3200647.5,48,0.00E+00,13,14
14,0.01,Alpelisib,cytosolic,0.451708728955,6.0440477376e-261,297344595.5,72,2.03E-258,14,15
15,0.031623,Alpelisib,cytosolic,0.699184594243,0.0,205727827.0,72,0.00E+00,15,16
16,0.1,Alpelisib,cytosolic,-1.48457043123,0.0,100717600.5,72,0.00E+00,16,17
17,0.31623,Alpelisib,cytosolic,-1.49360239018,0.0,104166093.0,72,0.00E+00,17,18
18,1.0,Alpelisib,cytosolic,-0.253850633445,2.95422053025e-63,202307071.0,72,9.93E-61,18,19
19,3.1623,Alpelisib,cytosolic,-0.625560684721,4.66376434101e-258,137695631.5,72,1.57E-255,19,20
20,10.0,Alpelisib,cytosolic,-1.12097869645,8.57947077047e-284,35779324.0,72,2.88E-281,20,21
21,0.01,Dasatinib,cytosolic,0.0535066448244,0.0391228640672,3686703.0,24,1,0,1
22,0.031623,Dasatinib,cytosolic,-1.73265435067,0.0,923051.0,24,0.00E+00,1,2
23,0.1,Dasatinib,cytosolic,0.330722252775,3.19106403776e-15,1424228.0,24,1.07E-12,2,3
24,0.31623,Dasatinib,cytosolic,-0.234257312823,1.60820245964e-05,1501155.0,24,5.40E-03,3,4
25,1.0,Dasatinib,cytosolic,-0.148281525981,0.00963659041677,790191.5,24,1,4,5
26,3.1623,Dasatinib,cytosolic,-0.973842988927,7.1046821767e-73,428563.5,24,2.39E-70,5,6
27,10.0,Dasatinib,cytosolic,-1.25154510258,5.60578072129e-100,117129.0,24,1.88E-97,6,7
28,0.01,Dasatinib,cytosolic,0.842363311955,0.0,22173386.0,48,0.00E+00,7,8
29,0.031623,Dasatinib,cytosolic,-1.03047506535,0.0,9509074.5,48,0.00E+00,8,9
30,0.1,Dasatinib,cytosolic,0.123774943072,4.69995965073e-08,12802191.0,48,1.58E-05,9,10
31,0.31623,Dasatinib,cytosolic,-1.1907989476,1.58102506951e-269,2290274.0,48,5.31E-267,10,11
32,1.0,Dasatinib,cytosolic,-0.587432231487,8.18316014921e-41,4199131.5,48,2.75E-38,11,12
33,3.1623,Dasatinib,cytosolic,-0.592201662308,1.2900775836e-19,2333778.5,48,4.33E-17,12,13
34,10.0,Dasatinib,cytosolic,-1.50534475156,9.23227010116e-55,48076.5,48,3.10E-52,13,14
35,0.01,Dasatinib,cytosolic,-1.16920312454,0.0,114950053.5,72,0.00E+00,14,15
